AUC score: 0.84
         2021701 function calls (1934021 primitive calls) in 3.729 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        8    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 markers.py:83(Op)
        1    0.000    0.000    0.000    0.000 markers.py:295(Marker)
        1    0.000    0.000    0.000    0.000 markers.py:53(Node)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2527(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3203(parseImpl)
        1    0.000    0.000    0.000    0.000 plistlib.py:447(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 zipfile.py:715(_SharedFile)
        1    0.000    0.000    0.000    0.000 plistlib.py:312(_PlistWriter)
        1    0.000    0.000    0.000    0.000 __init__.py:1575(EggProvider)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1551(nchypergeom_fisher_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1634(nchypergeom_wallenius_gen)
        1    0.000    0.000    0.000    0.000 _cubic.py:70(CubicHermiteSpline)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8374(FitUniformFixedScaleDataError)
        1    0.000    0.000    0.000    0.000 stats.py:5005(_ParallelP)
        1    0.000    0.000    0.000    0.000 pool.py:834(IMapIterator)
        1    0.000    0.000    0.000    0.000 process_executor.py:292(_SafeQueue)
        1    0.000    0.000    0.000    0.000 reduction.py:85(_C)
        1    0.000    0.000    0.000    0.000 pool.py:178(PicklingPool)
        1    0.000    0.000    0.000    0.000 queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 _deprecated_my_exceptions.py:39(TransportableException)
        1    0.000    0.000    0.000    0.000 _quad_vec.py:29(SemiInfiniteFunc)
        3    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:506(RegressorMixin)
        1    0.000    0.000    0.000    0.000 base.py:560(ClusterMixin)
        1    0.000    0.000    0.000    0.000 base.py:258(ConstantDenseOutput)
        1    0.000    0.000    0.000    0.000 nonlin.py:415(TerminationCondition)
        1    0.000    0.000    0.000    0.000 report.py:39(BasicReport)
        1    0.000    0.000    0.000    0.000 argparse.py:858(BooleanOptionalAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1613(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:583(IdentityVectorFunction)
        1    0.000    0.000    0.000    0.000 interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:738(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 arpack.py:379(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 graphml.py:624(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 utils.py:56(GlobalRelabelThreshold)
        8    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        1    0.000    0.000    0.000    0.000 _pep440.py:135(_BaseVersion)
        5    0.000    0.000    0.000    0.000 _pep440.py:446(<lambda>)
        1    0.000    0.000    0.000    0.000 deprecation.py:27(_DeprecationHelperStr)
        1    0.000    0.000    0.000    0.000 ordered.py:44(OrderedGraph)
        1    0.000    0.000    0.000    0.000 ordered.py:53(OrderedDiGraph)
        1    0.000    0.000    0.000    0.000 coreviews.py:359(FilterMultiInner)
        1    0.000    0.000    0.000    0.000 reportviews.py:815(OutMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:1214(MultiEdgeView)
        1    0.000    0.000    0.000    0.000 Network.py:25(ER)
        1    0.000    0.000    0.000    0.000 decorator.py:295(ContextManager)
        1    0.000    0.000    0.000    0.000 polar.py:202(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 polar.py:510(RadialTick)
        1    0.000    0.000    0.000    0.000 gridspec.py:513(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 _base.py:34(_axis_method_wrapper)
        1    0.000    0.000    0.000    0.000 legend_handler.py:207(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 legend_handler.py:304(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 streamplot.py:232(StreamplotSet)
        1    0.000    0.000    0.000    0.000 category.py:122(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 category.py:172(UnitData)
        1    0.000    0.000    0.000    0.000 image.py:1354(BboxImage)
        1    0.000    0.000    0.000    0.000 backend_tools.py:313(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1250(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1468(PickEvent)
        1    0.000    0.000    0.000    0.000 mathtext.py:256(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 colorbar.py:317(_ColorbarSpine)
        1    0.000    0.000    0.000    0.000 pyplot.py:437(_IonContext)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3673(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:363(ParseException)
        1    0.000    0.000    0.000    0.000 scale.py:82(LinearScale)
        1    0.000    0.000    0.000    0.000 scale.py:116(FuncTransform)
        1    0.000    0.000    0.000    0.000 model.py:327(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 _animation_data.py:2(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:467(_E)
        1    0.000    0.000    0.000    0.000 animation.py:623(FFMpegFileWriter)
        1    0.000    0.000    0.000    0.000 rcsetup.py:48(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 __init__.py:280(silent_list)
        1    0.000    0.000    0.000    0.000 core.py:196(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:6739(_frommethod)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 patches.py:2957(_Curve)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 index_tricks.py:110(nd_grid)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        1    0.000    0.000    0.000    0.000 _exceptions.py:123(AxisError)
        4    0.000    0.000    0.000    0.000 shape_base.py:19(_atleast_1d_dispatcher)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1002(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 parse.py:334(ParseResult)
        1    0.000    0.000    0.000    0.000 pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:77(PicklingError)
        1    0.000    0.000    0.000    0.000 pathlib.py:404(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:550(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        2    0.000    0.000    0.000    0.000 multiarray.py:341(where)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:782(is_package)
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 glm_distribution.py:326(NormalDistribution)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2975(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3444(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3523(MatchFirst)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4026(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:183(<genexpr>)
        1    0.000    0.000    0.000    0.000 plistlib.py:622(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 _page_trend_test.py:412(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1115(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1909(PathMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:2087(NoDists)
        4    0.000    0.000    0.000    0.000 __init__.py:2167(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 fitpack2.py:828(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 _rbfinterp.py:132(RBFInterpolator)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:20(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 polyint.py:220(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 stats.py:3432(F_onewayConstantInputWarning)
        1    0.000    0.000    0.000    0.000 stats.py:3862(AlexanderGovernConstantInputWarning)
        1    0.000    0.000    0.000    0.000 stats.py:3871(PearsonRConstantInputWarning)
        1    0.000    0.000    0.000    0.000 cloudpickle_wrapper.py:14(CloudpickledObjectWrapper)
        1    0.000    0.000    0.000    0.000 pool.py:57(RemoteTraceback)
        1    0.000    0.000    0.000    0.000 pool.py:791(MapResult)
        1    0.000    0.000    0.000    0.000 executor.py:108(_TestingMemmappingExecutor)
        1    0.000    0.000    0.000    0.000 fixes.py:111(loguniform)
        1    0.000    0.000    0.000    0.000 fixes.py:213(_FuncWrapper)
        1    0.000    0.000    0.000    0.000 process_executor.py:150(_ExecutorFlags)
        1    0.000    0.000    0.000    0.000 process.py:158(_SafeQueue)
        1    0.000    0.000    0.000    0.000 process.py:84(LokyInitMainProcess)
        1    0.000    0.000    0.000    0.000 _base.py:98(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 queue.py:242(LifoQueue)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:606(FallbackToBackend)
        1    0.000    0.000    0.000    0.000 context.py:220(Process)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 Basis.py:65(FourierDiff)
        1    0.000    0.000    0.000    0.000 triangulation.py:507(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:533(Vertex)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:212(StrategyChain)
        1    0.000    0.000    0.000    0.000 base.py:217(DenseOutput)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:1349(_ConstraintWrapper)
        1    0.000    0.000    0.000    0.000 zeros.py:33(RootResults)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:181(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 argparse.py:765(Action)
        1    0.000    0.000    0.000    0.000 quadpack.py:850(_NQuad)
        1    0.000    0.000    0.000    0.000 interface.py:604(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:753(IdentityOperator)
        1    0.000    0.000    0.000    0.000 quality.py:17(NotAPartition)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:123(DiGraphMatcher)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:96(SuperLUInverseLaplacian)
        1    0.000    0.000    0.000    0.000 codata.py:1561(ConstantWarning)
        1    0.000    0.000    0.000    0.000 decorator.py:46(get_init)
        1    0.000    0.000    0.000    0.000 ordered.py:72(OrderedMultiDiGraph)
        1    0.000    0.000    0.000    0.000 reportviews.py:469(OutDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:902(MultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:1037(EdgeView)
        1    0.000    0.000    0.000    0.000 heaps.py:20(_Item)
        1    0.000    0.000    0.000    0.000 heaps.py:151(_Node)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertTransform)
        1    0.000    0.000    0.000    0.000 container.py:43(BarContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:476(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1745(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:464(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1300(LocationEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3491(StatusbarBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3614(Show)
        1    0.000    0.000    0.000    0.000 mathtext.py:315(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 _mathtext.py:566(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1085(Box)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1208(Accent)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1299(Hlist)
        1    0.000    0.000    0.000    0.000 contour.py:35(ClabelText)
        1    0.000    0.000    0.000    0.000 font_manager.py:937(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 hatch.py:136(SmallCircles)
        1    0.000    0.000    0.000    0.000 collections.py:1854(PatchCollection)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        1    0.000    0.000    0.000    0.000 rrule.py:1315(_genitem)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 ticker.py:2031(_Edge_integer)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:66(GradientFile)
        1    0.000    0.000    0.000    0.000 model.py:88(__init__)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:489(EnumType)
        1    0.000    0.000    0.000    0.000 animation.py:752(ImageMagickFileWriter)
        1    0.000    0.000    0.000    0.000 core.py:195(<listcomp>)
        3    0.000    0.000    0.000    0.000 core.py:862(__init__)
        1    0.000    0.000    0.000    0.000 core.py:888(_MaskedUFunc)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
